,is_default,pokemon_name,pokemon_url,id_x,name,is_baby,is_legendary,is_mythical,forms_switchable,has_gender_differences,gen_x,gen_url,BST,base_stat,stat_name,id_y,gen_y
1609,True,azurill,https://pokeapi.co/api/v2/pokemon/298/,298,azurill,True,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,190,20.0,attack,298.0,generation-iii
1610,True,azurill,https://pokeapi.co/api/v2/pokemon/298/,298,azurill,True,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,190,40.0,defense,298.0,generation-iii
1611,True,azurill,https://pokeapi.co/api/v2/pokemon/298/,298,azurill,True,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,190,20.0,special-attack,298.0,generation-iii
1612,True,azurill,https://pokeapi.co/api/v2/pokemon/298/,298,azurill,True,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,190,40.0,special-defense,298.0,generation-iii
1613,True,azurill,https://pokeapi.co/api/v2/pokemon/298/,298,azurill,True,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,190,20.0,speed,298.0,generation-iii
1614,True,nosepass,https://pokeapi.co/api/v2/pokemon/299/,299,nosepass,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,375,30.0,hp,299.0,generation-iii
1615,True,nosepass,https://pokeapi.co/api/v2/pokemon/299/,299,nosepass,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,375,45.0,attack,299.0,generation-iii
1616,True,nosepass,https://pokeapi.co/api/v2/pokemon/299/,299,nosepass,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,375,135.0,defense,299.0,generation-iii
1617,True,nosepass,https://pokeapi.co/api/v2/pokemon/299/,299,nosepass,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,375,45.0,special-attack,299.0,generation-iii
1618,True,nosepass,https://pokeapi.co/api/v2/pokemon/299/,299,nosepass,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,375,90.0,special-defense,299.0,generation-iii
1619,True,nosepass,https://pokeapi.co/api/v2/pokemon/299/,299,nosepass,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,375,30.0,speed,299.0,generation-iii
1620,True,skitty,https://pokeapi.co/api/v2/pokemon/300/,300,skitty,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,260,50.0,hp,300.0,generation-iii
1621,True,skitty,https://pokeapi.co/api/v2/pokemon/300/,300,skitty,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,260,45.0,attack,300.0,generation-iii
1622,True,skitty,https://pokeapi.co/api/v2/pokemon/300/,300,skitty,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,260,45.0,defense,300.0,generation-iii
1623,True,skitty,https://pokeapi.co/api/v2/pokemon/300/,300,skitty,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,260,35.0,special-attack,300.0,generation-iii
1624,True,skitty,https://pokeapi.co/api/v2/pokemon/300/,300,skitty,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,260,35.0,special-defense,300.0,generation-iii
1625,True,skitty,https://pokeapi.co/api/v2/pokemon/300/,300,skitty,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,260,50.0,speed,300.0,generation-iii
1626,True,grovyle,https://pokeapi.co/api/v2/pokemon/253/,253,grovyle,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,50.0,hp,253.0,generation-iii
1627,True,grovyle,https://pokeapi.co/api/v2/pokemon/253/,253,grovyle,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,65.0,attack,253.0,generation-iii
1628,True,grovyle,https://pokeapi.co/api/v2/pokemon/253/,253,grovyle,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,45.0,defense,253.0,generation-iii
1629,True,grovyle,https://pokeapi.co/api/v2/pokemon/253/,253,grovyle,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,85.0,special-attack,253.0,generation-iii
1630,True,grovyle,https://pokeapi.co/api/v2/pokemon/253/,253,grovyle,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,65.0,special-defense,253.0,generation-iii
1631,True,grovyle,https://pokeapi.co/api/v2/pokemon/253/,253,grovyle,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,95.0,speed,253.0,generation-iii
1632,True,sceptile,https://pokeapi.co/api/v2/pokemon/254/,254,sceptile,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,70.0,hp,254.0,generation-iii
1633,True,sceptile,https://pokeapi.co/api/v2/pokemon/254/,254,sceptile,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,85.0,attack,254.0,generation-iii
1634,True,sceptile,https://pokeapi.co/api/v2/pokemon/254/,254,sceptile,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,65.0,defense,254.0,generation-iii
1635,True,sceptile,https://pokeapi.co/api/v2/pokemon/254/,254,sceptile,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,105.0,special-attack,254.0,generation-iii
1636,True,sceptile,https://pokeapi.co/api/v2/pokemon/254/,254,sceptile,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,85.0,special-defense,254.0,generation-iii
1637,True,sceptile,https://pokeapi.co/api/v2/pokemon/254/,254,sceptile,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,120.0,speed,254.0,generation-iii
1638,True,combusken,https://pokeapi.co/api/v2/pokemon/256/,256,combusken,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,60.0,hp,256.0,generation-iii
1639,True,combusken,https://pokeapi.co/api/v2/pokemon/256/,256,combusken,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,85.0,attack,256.0,generation-iii
1640,True,combusken,https://pokeapi.co/api/v2/pokemon/256/,256,combusken,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,60.0,defense,256.0,generation-iii
1641,True,combusken,https://pokeapi.co/api/v2/pokemon/256/,256,combusken,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,85.0,special-attack,256.0,generation-iii
1642,True,combusken,https://pokeapi.co/api/v2/pokemon/256/,256,combusken,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,60.0,special-defense,256.0,generation-iii
1643,True,combusken,https://pokeapi.co/api/v2/pokemon/256/,256,combusken,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,55.0,speed,256.0,generation-iii
1644,True,blaziken,https://pokeapi.co/api/v2/pokemon/257/,257,blaziken,False,False,False,True,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,80.0,hp,257.0,generation-iii
1645,True,blaziken,https://pokeapi.co/api/v2/pokemon/257/,257,blaziken,False,False,False,True,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,120.0,attack,257.0,generation-iii
1646,True,blaziken,https://pokeapi.co/api/v2/pokemon/257/,257,blaziken,False,False,False,True,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,70.0,defense,257.0,generation-iii
1647,True,blaziken,https://pokeapi.co/api/v2/pokemon/257/,257,blaziken,False,False,False,True,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,110.0,special-attack,257.0,generation-iii
1648,True,blaziken,https://pokeapi.co/api/v2/pokemon/257/,257,blaziken,False,False,False,True,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,70.0,special-defense,257.0,generation-iii
1649,True,blaziken,https://pokeapi.co/api/v2/pokemon/257/,257,blaziken,False,False,False,True,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,530,80.0,speed,257.0,generation-iii
1650,True,marshtomp,https://pokeapi.co/api/v2/pokemon/259/,259,marshtomp,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,70.0,hp,259.0,generation-iii
1651,True,marshtomp,https://pokeapi.co/api/v2/pokemon/259/,259,marshtomp,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,85.0,attack,259.0,generation-iii
1652,True,marshtomp,https://pokeapi.co/api/v2/pokemon/259/,259,marshtomp,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,70.0,defense,259.0,generation-iii
1653,True,marshtomp,https://pokeapi.co/api/v2/pokemon/259/,259,marshtomp,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,60.0,special-attack,259.0,generation-iii
1654,True,marshtomp,https://pokeapi.co/api/v2/pokemon/259/,259,marshtomp,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,70.0,special-defense,259.0,generation-iii
1655,True,marshtomp,https://pokeapi.co/api/v2/pokemon/259/,259,marshtomp,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,405,50.0,speed,259.0,generation-iii
1656,True,swampert,https://pokeapi.co/api/v2/pokemon/260/,260,swampert,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,535,100.0,hp,260.0,generation-iii
1657,True,swampert,https://pokeapi.co/api/v2/pokemon/260/,260,swampert,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,535,110.0,attack,260.0,generation-iii
1658,True,swampert,https://pokeapi.co/api/v2/pokemon/260/,260,swampert,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,535,90.0,defense,260.0,generation-iii
1659,True,swampert,https://pokeapi.co/api/v2/pokemon/260/,260,swampert,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,535,85.0,special-attack,260.0,generation-iii
1660,True,swampert,https://pokeapi.co/api/v2/pokemon/260/,260,swampert,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,535,90.0,special-defense,260.0,generation-iii
1661,True,swampert,https://pokeapi.co/api/v2/pokemon/260/,260,swampert,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,535,60.0,speed,260.0,generation-iii
1662,True,mightyena,https://pokeapi.co/api/v2/pokemon/262/,262,mightyena,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,70.0,hp,262.0,generation-iii
1663,True,mightyena,https://pokeapi.co/api/v2/pokemon/262/,262,mightyena,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,90.0,attack,262.0,generation-iii
1664,True,mightyena,https://pokeapi.co/api/v2/pokemon/262/,262,mightyena,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,70.0,defense,262.0,generation-iii
1665,True,mightyena,https://pokeapi.co/api/v2/pokemon/262/,262,mightyena,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,60.0,special-attack,262.0,generation-iii
1666,True,mightyena,https://pokeapi.co/api/v2/pokemon/262/,262,mightyena,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,60.0,special-defense,262.0,generation-iii
1667,True,mightyena,https://pokeapi.co/api/v2/pokemon/262/,262,mightyena,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,70.0,speed,262.0,generation-iii
1668,True,linoone,https://pokeapi.co/api/v2/pokemon/264/,264,linoone,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,78.0,hp,264.0,generation-iii
1669,True,linoone,https://pokeapi.co/api/v2/pokemon/264/,264,linoone,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,70.0,attack,264.0,generation-iii
1670,True,linoone,https://pokeapi.co/api/v2/pokemon/264/,264,linoone,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,61.0,defense,264.0,generation-iii
1671,True,linoone,https://pokeapi.co/api/v2/pokemon/264/,264,linoone,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,50.0,special-attack,264.0,generation-iii
1672,True,linoone,https://pokeapi.co/api/v2/pokemon/264/,264,linoone,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,61.0,special-defense,264.0,generation-iii
1673,True,linoone,https://pokeapi.co/api/v2/pokemon/264/,264,linoone,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,420,100.0,speed,264.0,generation-iii
1674,True,silcoon,https://pokeapi.co/api/v2/pokemon/266/,266,silcoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,50.0,hp,266.0,generation-iii
1675,True,silcoon,https://pokeapi.co/api/v2/pokemon/266/,266,silcoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,35.0,attack,266.0,generation-iii
1676,True,silcoon,https://pokeapi.co/api/v2/pokemon/266/,266,silcoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,55.0,defense,266.0,generation-iii
1677,True,silcoon,https://pokeapi.co/api/v2/pokemon/266/,266,silcoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,25.0,special-attack,266.0,generation-iii
1678,True,silcoon,https://pokeapi.co/api/v2/pokemon/266/,266,silcoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,25.0,special-defense,266.0,generation-iii
1679,True,silcoon,https://pokeapi.co/api/v2/pokemon/266/,266,silcoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,15.0,speed,266.0,generation-iii
1680,True,beautifly,https://pokeapi.co/api/v2/pokemon/267/,267,beautifly,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,395,60.0,hp,267.0,generation-iii
1681,True,beautifly,https://pokeapi.co/api/v2/pokemon/267/,267,beautifly,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,395,70.0,attack,267.0,generation-iii
1682,True,beautifly,https://pokeapi.co/api/v2/pokemon/267/,267,beautifly,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,395,50.0,defense,267.0,generation-iii
1683,True,beautifly,https://pokeapi.co/api/v2/pokemon/267/,267,beautifly,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,395,100.0,special-attack,267.0,generation-iii
1684,True,beautifly,https://pokeapi.co/api/v2/pokemon/267/,267,beautifly,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,395,50.0,special-defense,267.0,generation-iii
1685,True,beautifly,https://pokeapi.co/api/v2/pokemon/267/,267,beautifly,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,395,65.0,speed,267.0,generation-iii
1686,True,cascoon,https://pokeapi.co/api/v2/pokemon/268/,268,cascoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,50.0,hp,268.0,generation-iii
1687,True,cascoon,https://pokeapi.co/api/v2/pokemon/268/,268,cascoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,35.0,attack,268.0,generation-iii
1688,True,cascoon,https://pokeapi.co/api/v2/pokemon/268/,268,cascoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,55.0,defense,268.0,generation-iii
1689,True,cascoon,https://pokeapi.co/api/v2/pokemon/268/,268,cascoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,25.0,special-attack,268.0,generation-iii
1690,True,cascoon,https://pokeapi.co/api/v2/pokemon/268/,268,cascoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,25.0,special-defense,268.0,generation-iii
1691,True,cascoon,https://pokeapi.co/api/v2/pokemon/268/,268,cascoon,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,205,15.0,speed,268.0,generation-iii
1692,True,dustox,https://pokeapi.co/api/v2/pokemon/269/,269,dustox,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,385,60.0,hp,269.0,generation-iii
1693,True,dustox,https://pokeapi.co/api/v2/pokemon/269/,269,dustox,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,385,50.0,attack,269.0,generation-iii
1694,True,dustox,https://pokeapi.co/api/v2/pokemon/269/,269,dustox,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,385,70.0,defense,269.0,generation-iii
1695,True,dustox,https://pokeapi.co/api/v2/pokemon/269/,269,dustox,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,385,50.0,special-attack,269.0,generation-iii
1696,True,dustox,https://pokeapi.co/api/v2/pokemon/269/,269,dustox,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,385,90.0,special-defense,269.0,generation-iii
1697,True,dustox,https://pokeapi.co/api/v2/pokemon/269/,269,dustox,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,385,65.0,speed,269.0,generation-iii
1698,True,lombre,https://pokeapi.co/api/v2/pokemon/271/,271,lombre,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,60.0,hp,271.0,generation-iii
1699,True,lombre,https://pokeapi.co/api/v2/pokemon/271/,271,lombre,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,50.0,attack,271.0,generation-iii
1700,True,lombre,https://pokeapi.co/api/v2/pokemon/271/,271,lombre,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,50.0,defense,271.0,generation-iii
1701,True,lombre,https://pokeapi.co/api/v2/pokemon/271/,271,lombre,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,60.0,special-attack,271.0,generation-iii
1702,True,lombre,https://pokeapi.co/api/v2/pokemon/271/,271,lombre,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,70.0,special-defense,271.0,generation-iii
1703,True,lombre,https://pokeapi.co/api/v2/pokemon/271/,271,lombre,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,50.0,speed,271.0,generation-iii
1704,True,ludicolo,https://pokeapi.co/api/v2/pokemon/272/,272,ludicolo,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,80.0,hp,272.0,generation-iii
1705,True,ludicolo,https://pokeapi.co/api/v2/pokemon/272/,272,ludicolo,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,70.0,attack,272.0,generation-iii
1706,True,ludicolo,https://pokeapi.co/api/v2/pokemon/272/,272,ludicolo,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,70.0,defense,272.0,generation-iii
1707,True,ludicolo,https://pokeapi.co/api/v2/pokemon/272/,272,ludicolo,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,90.0,special-attack,272.0,generation-iii
1708,True,ludicolo,https://pokeapi.co/api/v2/pokemon/272/,272,ludicolo,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,100.0,special-defense,272.0,generation-iii
1709,True,ludicolo,https://pokeapi.co/api/v2/pokemon/272/,272,ludicolo,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,70.0,speed,272.0,generation-iii
1710,True,nuzleaf,https://pokeapi.co/api/v2/pokemon/274/,274,nuzleaf,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,70.0,hp,274.0,generation-iii
1711,True,nuzleaf,https://pokeapi.co/api/v2/pokemon/274/,274,nuzleaf,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,70.0,attack,274.0,generation-iii
1712,True,nuzleaf,https://pokeapi.co/api/v2/pokemon/274/,274,nuzleaf,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,40.0,defense,274.0,generation-iii
1713,True,nuzleaf,https://pokeapi.co/api/v2/pokemon/274/,274,nuzleaf,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,60.0,special-attack,274.0,generation-iii
1714,True,nuzleaf,https://pokeapi.co/api/v2/pokemon/274/,274,nuzleaf,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,40.0,special-defense,274.0,generation-iii
1715,True,nuzleaf,https://pokeapi.co/api/v2/pokemon/274/,274,nuzleaf,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,340,60.0,speed,274.0,generation-iii
1716,True,shiftry,https://pokeapi.co/api/v2/pokemon/275/,275,shiftry,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,90.0,hp,275.0,generation-iii
1717,True,shiftry,https://pokeapi.co/api/v2/pokemon/275/,275,shiftry,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,100.0,attack,275.0,generation-iii
1718,True,shiftry,https://pokeapi.co/api/v2/pokemon/275/,275,shiftry,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,60.0,defense,275.0,generation-iii
1719,True,shiftry,https://pokeapi.co/api/v2/pokemon/275/,275,shiftry,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,90.0,special-attack,275.0,generation-iii
1720,True,shiftry,https://pokeapi.co/api/v2/pokemon/275/,275,shiftry,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,60.0,special-defense,275.0,generation-iii
1721,True,shiftry,https://pokeapi.co/api/v2/pokemon/275/,275,shiftry,False,False,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/,480,80.0,speed,275.0,generation-iii
1722,True,swellow,https://pokeapi.co/api/v2/pokemon/277/,277,swellow,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,455,60.0,hp,277.0,generation-iii
1723,True,swellow,https://pokeapi.co/api/v2/pokemon/277/,277,swellow,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,455,85.0,attack,277.0,generation-iii
1724,True,swellow,https://pokeapi.co/api/v2/pokemon/277/,277,swellow,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,455,60.0,defense,277.0,generation-iii
1725,True,swellow,https://pokeapi.co/api/v2/pokemon/277/,277,swellow,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,455,75.0,special-attack,277.0,generation-iii
1726,True,swellow,https://pokeapi.co/api/v2/pokemon/277/,277,swellow,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,455,50.0,special-defense,277.0,generation-iii
1727,True,swellow,https://pokeapi.co/api/v2/pokemon/277/,277,swellow,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,455,125.0,speed,277.0,generation-iii
1728,True,pelipper,https://pokeapi.co/api/v2/pokemon/279/,279,pelipper,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,440,60.0,hp,279.0,generation-iii
1729,True,pelipper,https://pokeapi.co/api/v2/pokemon/279/,279,pelipper,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,440,50.0,attack,279.0,generation-iii
1730,True,pelipper,https://pokeapi.co/api/v2/pokemon/279/,279,pelipper,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,440,100.0,defense,279.0,generation-iii
1731,True,pelipper,https://pokeapi.co/api/v2/pokemon/279/,279,pelipper,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,440,95.0,special-attack,279.0,generation-iii
1732,True,pelipper,https://pokeapi.co/api/v2/pokemon/279/,279,pelipper,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,440,70.0,special-defense,279.0,generation-iii
1733,True,pelipper,https://pokeapi.co/api/v2/pokemon/279/,279,pelipper,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,440,65.0,speed,279.0,generation-iii
1734,True,kirlia,https://pokeapi.co/api/v2/pokemon/281/,281,kirlia,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,278,38.0,hp,281.0,generation-iii
1735,True,kirlia,https://pokeapi.co/api/v2/pokemon/281/,281,kirlia,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,278,35.0,attack,281.0,generation-iii
1736,True,kirlia,https://pokeapi.co/api/v2/pokemon/281/,281,kirlia,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,278,35.0,defense,281.0,generation-iii
1737,True,kirlia,https://pokeapi.co/api/v2/pokemon/281/,281,kirlia,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,278,65.0,special-attack,281.0,generation-iii
1738,True,kirlia,https://pokeapi.co/api/v2/pokemon/281/,281,kirlia,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,278,55.0,special-defense,281.0,generation-iii
1739,True,kirlia,https://pokeapi.co/api/v2/pokemon/281/,281,kirlia,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,278,50.0,speed,281.0,generation-iii
1740,True,gardevoir,https://pokeapi.co/api/v2/pokemon/282/,282,gardevoir,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,518,68.0,hp,282.0,generation-iii
1741,True,gardevoir,https://pokeapi.co/api/v2/pokemon/282/,282,gardevoir,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,518,65.0,attack,282.0,generation-iii
1742,True,gardevoir,https://pokeapi.co/api/v2/pokemon/282/,282,gardevoir,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,518,65.0,defense,282.0,generation-iii
1743,True,gardevoir,https://pokeapi.co/api/v2/pokemon/282/,282,gardevoir,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,518,125.0,special-attack,282.0,generation-iii
1744,True,gardevoir,https://pokeapi.co/api/v2/pokemon/282/,282,gardevoir,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,518,115.0,special-defense,282.0,generation-iii
1745,True,gardevoir,https://pokeapi.co/api/v2/pokemon/282/,282,gardevoir,False,False,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,518,80.0,speed,282.0,generation-iii
1746,True,masquerain,https://pokeapi.co/api/v2/pokemon/284/,284,masquerain,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,454,70.0,hp,284.0,generation-iii
1747,True,masquerain,https://pokeapi.co/api/v2/pokemon/284/,284,masquerain,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,454,60.0,attack,284.0,generation-iii
1748,True,masquerain,https://pokeapi.co/api/v2/pokemon/284/,284,masquerain,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,454,62.0,defense,284.0,generation-iii
1749,True,masquerain,https://pokeapi.co/api/v2/pokemon/284/,284,masquerain,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,454,100.0,special-attack,284.0,generation-iii
1750,True,masquerain,https://pokeapi.co/api/v2/pokemon/284/,284,masquerain,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,454,82.0,special-defense,284.0,generation-iii
1751,True,masquerain,https://pokeapi.co/api/v2/pokemon/284/,284,masquerain,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,454,80.0,speed,284.0,generation-iii
1752,True,breloom,https://pokeapi.co/api/v2/pokemon/286/,286,breloom,False,False,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/,460,60.0,hp,286.0,generation-iii
